STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/18/2017,0,0,73,79,67,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/18/2017,0.2,,,85,66,68
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/19/2017,0.11,0,69,78,60,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/19/2017,0.04,,,78,61,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/20/2017,0.22,0,65,74,56,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/20/2017,0.34,,,75,55,61
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/21/2017,0,0,68,74,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/21/2017,0.41,,,72,53,59
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/22/2017,0.05,0,74,87,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/22/2017,0,,,76,58,72
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/23/2017,1.42,0,72,82,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/23/2017,1.56,,,82,65,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/24/2017,0,0,69,74,56,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/24/2017,0,,,80,60,62
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/25/2017,0.02,0,63,72,53,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/25/2017,0,,,72,53,57
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/26/2017,0,0,62,69,54,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/26/2017,0.04,,,70,53,57
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/27/2017,0,0,64,77,54,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/27/2017,0,,,67,49,55
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/28/2017,1.67,0,65,75,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/28/2017,0,,,76,54,63
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/29/2017,0.19,0,72,81,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/29/2017,1.92,,,73,63,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,6/30/2017,0,0,73,81,67,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,6/30/2017,0.02,,,80,65,67
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/1/2017,0.18,0,73,83,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/1/2017,0,,,80,64,66
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/2/2017,0.28,0,70,83,60,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/2/2017,0,,,81,60,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/3/2017,0,0,66,73,59,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/3/2017,0,,,82,60,63
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/4/2017,0,0,67,77,60,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/4/2017,0.17,,,75,57,61
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/5/2017,0,0,72,82,63,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/5/2017,0,,,78,60,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/6/2017,0.01,0,79,91,69,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/6/2017,0.09,,,87,64,71
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/7/2017,0.08,0,77,85,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/7/2017,0.08,,,90,66,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/8/2017,0,0,67,74,59,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/8/2017,0.2,,,84,58,61
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/9/2017,0,0,73,85,64,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/9/2017,0,,,78,60,66
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/10/2017,0.47,0,75,84,69,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/10/2017,0.35,,,85,65,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/11/2017,0,0,74,80,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/11/2017,0,,,82,65,68
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/12/2017,1.68,0,75,85,70,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/12/2017,1.67,,,85,67,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/13/2017,0,0,77,81,67,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/13/2017,0.87,,,85,69,75
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/14/2017,0,0,67,71,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/14/2017,0,,,83,60,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/15/2017,0.01,0,70,81,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/15/2017,0,,,73,59,62
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/16/2017,0,0,69,73,58,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/16/2017,0.1,,,81,62,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/17/2017,0,0,64,73,55,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/17/2017,0,,,70,54,59
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/18/2017,0,0,72,87,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/18/2017,0,,,75,57,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/19/2017,0.21,0,77,80,67,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/19/2017,0.05,,,88,63,74
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/20/2017,0.34,0,74,85,70,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/20/2017,0.48,,,82,65,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/21/2017,0.38,0,77,83,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/21/2017,0,,,87,68,71
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/22/2017,0.02,0,73,81,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/22/2017,0.45,,,85,64,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/23/2017,0.01,0,76,86,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/23/2017,0,,,82,68,71
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/24/2017,0,0,68,71,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/24/2017,0,,,84,63,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/25/2017,0,0,68,78,58,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/25/2017,0,,,72,56,59
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/26/2017,0.02,0,75,85,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/26/2017,0,,,80,58,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/27/2017,0,0,74,78,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/27/2017,0.92,,,85,68,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/28/2017,0,0,71,77,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/28/2017,0,,,80,63,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/29/2017,0,0,70,76,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/29/2017,0,,,78,59,61
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/30/2017,0,0,71,82,60,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/30/2017,0,,,77,57,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,7/31/2017,0,0,76,84,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,7/31/2017,0,,,83,58,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/1/2017,0,0,76,86,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/1/2017,0,,,84,63,66
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/2/2017,0,0,75,82,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/2/2017,0,,,85,64,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/3/2017,0.17,0,71,79,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/3/2017,0,,,82,66,67
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/4/2017,0,0,63,68,56,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/4/2017,1.07,,,77,54,56
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/5/2017,0,0,68,81,60,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/5/2017,0,,,67,54,54
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/6/2017,0.12,0,70,76,63,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/6/2017,0,,,78,54,62
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/7/2017,0.03,0,68,74,63,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/7/2017,0.17,,,75,60,61
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/8/2017,0,0,72,83,64,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/8/2017,0,,,74,58,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/9/2017,0,0,75,82,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/9/2017,0,,,82,59,63
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/10/2017,0.13,0,73,84,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/10/2017,0,,,82,61,68
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/11/2017,0,0,70,77,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/11/2017,0.23,,,83,64,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/12/2017,0,0,67,75,59,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/12/2017,0,,,74,56,57
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/13/2017,0,0,68,77,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/13/2017,0,,,76,54,55
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/14/2017,0,0,70,77,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/14/2017,0,,,77,55,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/15/2017,0,0,71,76,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/15/2017,0,,,76,59,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/16/2017,0.09,0,70,78,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/16/2017,0,,,76,59,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/17/2017,0.23,0,76,82,69,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/17/2017,0.4,,,80,60,72
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/18/2017,0,0,72,80,69,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/18/2017,0.05,,,81,67,68
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/19/2017,0,0,73,83,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/19/2017,0,,,78,61,63
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/20/2017,0,0,74,85,63,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/20/2017,0,,,82,61,63
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/21/2017,0,0,76,84,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/21/2017,0,,,83,62,68
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/22/2017,0,0,76,80,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/22/2017,0.01,,,82,67,69
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/23/2017,0,0,68,76,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/23/2017,0,,,78,58,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/24/2017,0,0,65,70,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/24/2017,0,,,75,56,60
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/25/2017,0,0,63,70,53,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/25/2017,0,,,68,48,50
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/26/2017,0,0,65,75,56,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/26/2017,0,,,70,49,58
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/27/2017,0.1,0,68,75,63,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/27/2017,0.02,,,75,57,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/28/2017,0.48,0,70,76,65,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/28/2017,0.3,,,75,61,66
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/29/2017,0.24,0,68,73,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/29/2017,0.96,,,76,63,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/30/2017,0.04,0,70,83,59,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/30/2017,0,,,73,57,59
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,8/31/2017,0,0,66,69,58,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,8/31/2017,0.13,,,80,55,56
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/1/2017,0,0,63,66,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/1/2017,0,,,68,55,59
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/2/2017,0.14,0,61,73,49,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/2/2017,0,,,66,46,52
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/3/2017,0,0,67,83,58,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/3/2017,0.15,,,72,47,56
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/4/2017,0,0,73,77,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/4/2017,0,,,81,55,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/5/2017,0,0,62,67,54,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/5/2017,0.01,,,75,53,55
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/6/2017,0.02,0,57,64,49,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/6/2017,0.05,,,65,46,48
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/7/2017,0.01,0,60,67,54,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/7/2017,0,,,65,47,52
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/8/2017,0.22,0,60,65,55,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/8/2017,0.33,,,66,51,54
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/9/2017,0,0,62,68,55,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/9/2017,0,,,65,47,49
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/10/2017,0,0,60,68,50,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/10/2017,0,,,68,45,47
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/11/2017,0,0,60,72,49,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/11/2017,0,,,69,45,48
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/12/2017,0,0,63,75,51,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/12/2017,0,,,75,46,53
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/13/2017,0,0,65,74,56,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/13/2017,0,,,77,52,57
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/14/2017,0,0,67,76,62,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/14/2017,0,,,77,56,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/15/2017,0,0,71,83,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/15/2017,0,,,82,62,64
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/16/2017,0,0,76,87,66,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/16/2017,0,,,87,63,67
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/17/2017,0,0,74,83,57,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/17/2017,0,,,88,66,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/18/2017,0,0,63,71,54,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/18/2017,0,,,83,51,52
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/19/2017,0,0,67,75,61,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/19/2017,0,,,71,50,62
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/20/2017,0,0,70,86,58,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/20/2017,0,,,75,58,65
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/21/2017,0,0,76,85,70,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/21/2017,0,,,88,64,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/22/2017,0,0,80,95,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/22/2017,0,,,86,68,70
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/23/2017,0,0,81,91,73,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/23/2017,0,,,95,69,72
USW00014839,"MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US",42.955,-87.9044,204.2,9/24/2017,0,0,79,91,68,
USC00475474,"MILWAUKEE MOUNT MARY COLLEGE, WI US",43.0719,-88.0294,221.3,9/24/2017,0,,,94,67,68
